age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,predicted_pd,expected_loss,decision,risk_bucket,interest_rate_model
37,Employed,17.6,56182,692,7.5,3606,29785,0,1,0,Personal Loan,Personal,69400,11.16,0.53,1.235,0.412,0,0.2106153,6577.516040503979,1,"(0.202, 0.372]",0.17916533
53,Student,0.6,15000,727,18.5,1692,5599,0,0,0,Personal Loan,Home Improvement,22600,10.48,0.373,1.507,0.502,0,0.7327148,7451.709233522415,0,"(0.604, 0.77]",0.5315825
18,Employed,0.0,20749,592,0.3,19,13991,0,0,1,Personal Loan,Debt Consolidation,19600,16.55,0.674,0.945,0.315,0,0.09499667,837.8706152737141,1,"(0.0578, 0.202]",0.10112275
46,Student,1.0,46948,738,13.6,162160,4633,0,0,0,Personal Loan,Home Improvement,40800,11.09,0.099,0.869,0.29,1,0.78470606,14407.203190326692,0,"(0.77, 0.839]",0.56667656
24,Employed,0.1,55984,668,5.7,1731,15810,0,0,0,Personal Loan,Personal,86900,12.76,0.282,1.552,0.517,1,0.6792094,26560.484022796158,0,"(0.604, 0.77]",0.49546632
56,Employed,22.8,62881,682,19.2,122389,8955,0,0,0,Personal Loan,Medical,100000,12.48,0.142,1.59,0.53,1,0.7730994,34789.47401046753,0,"(0.77, 0.839]",0.5588421
26,Self-Employed,1.2,46652,784,6.6,1825,5043,0,0,0,Personal Loan,Medical,21600,9.96,0.108,0.463,0.154,1,0.8134226,7906.46786928177,0,"(0.77, 0.839]",0.5860602
35,Employed,3.1,39924,624,8.1,6582,15038,0,1,0,Personal Loan,Education,13700,14.84,0.377,0.343,0.114,1,0.56401646,3477.161484360695,0,"(0.372, 0.604]",0.41771108
33,Employed,7.3,33709,665,12.9,1403,16131,0,0,0,Personal Loan,Business,18000,12.49,0.479,0.534,0.178,1,0.6458023,5230.998784303665,0,"(0.604, 0.77]",0.47291654
39,Employed,17.2,111185,693,16.3,29687,5062,0,0,0,Personal Loan,Personal,40200,12.56,0.046,0.362,0.121,1,0.80590355,14578.79529118538,0,"(0.77, 0.839]",0.5809849
48,Self-Employed,20.1,126272,616,21.6,61523,81929,0,0,0,Personal Loan,Home Improvement,48200,14.68,0.649,0.382,0.127,0,0.2848874,6179.207776486874,1,"(0.202, 0.372]",0.22929898
26,Employed,5.2,26369,620,5.2,267,3662,0,0,0,Personal Loan,Medical,36000,14.21,0.139,1.365,0.455,0,0.47546393,7702.515614032745,0,"(0.372, 0.604]",0.35793814
46,Self-Employed,3.0,44938,772,22.3,29220,3923,0,0,0,Personal Loan,Personal,76500,8.68,0.087,1.702,0.567,1,0.8233224,28342.87414848805,0,"(0.77, 0.839]",0.5927426
32,Employed,11.2,15499,679,4.4,344,2975,0,0,1,Personal Loan,Education,22400,11.17,0.192,1.445,0.482,1,0.66894174,6742.93270111084,0,"(0.604, 0.77]",0.48853567
29,Student,1.9,15000,684,3.3,503,5218,0,1,0,Personal Loan,Personal,7400,11.78,0.348,0.493,0.164,1,0.6794567,2262.590847015381,0,"(0.604, 0.77]",0.4956333
18,Employed,0.0,59089,654,1.9,41,18173,0,0,0,Personal Loan,Personal,30700,12.04,0.308,0.52,0.173,1,0.64551044,8917.726660966875,0,"(0.604, 0.77]",0.47271955
29,Employed,3.5,81409,672,3.2,902,45269,0,0,0,Personal Loan,Education,82700,11.95,0.556,1.016,0.339,0,0.1746491,6499.566423073412,1,"(0.0578, 0.202]",0.15488814
44,Employed,5.9,36237,657,16.8,527,12308,0,0,0,Personal Loan,Education,32600,11.45,0.34,0.9,0.3,1,0.8161948,11973.577315807343,0,"(0.77, 0.839]",0.58793145
31,Self-Employed,5.6,97399,733,4.0,31,49795,0,1,0,Personal Loan,Home Improvement,100000,10.68,0.511,1.027,0.342,0,0.24482153,11016.969010233879,1,"(0.202, 0.372]",0.20225453
29,Employed,5.9,38524,694,0.6,21,6923,0,0,0,Personal Loan,Medical,5000,11.13,0.18,0.13,0.043,1,0.7166269,1612.4104857444763,0,"(0.604, 0.77]",0.5207231
34,Employed,3.7,30909,623,14.4,1343,6671,0,1,0,Personal Loan,Business,7500,13.31,0.216,0.243,0.081,1,0.6041209,2038.9080718159678,0,"(0.604, 0.77]",0.4447816
38,Employed,5.4,22036,622,15.7,2446,4874,0,1,0,Personal Loan,Personal,43400,13.3,0.221,1.97,0.657,1,0.54199225,10585.108585953712,0,"(0.372, 0.604]",0.40284476
56,Employed,7.1,115979,678,4.7,8774,17199,0,0,1,Personal Loan,Home Improvement,54600,12.74,0.148,0.471,0.157,1,0.7388587,18153.75825405121,0,"(0.604, 0.77]",0.53572965
28,Self-Employed,5.6,132440,679,3.4,10854,51364,0,0,0,Personal Loan,Medical,63500,11.67,0.388,0.479,0.16,1,0.6816185,19477.248971164227,0,"(0.604, 0.77]",0.4970925
24,Employed,0.1,39333,708,2.7,1356,4047,0,1,0,Personal Loan,Home Improvement,8100,10.22,0.103,0.206,0.069,1,0.7470392,2722.9578799009328,0,"(0.604, 0.77]",0.5412515
26,Employed,4.0,34658,629,6.2,496,8971,0,1,1,Personal Loan,Education,18100,13.57,0.259,0.522,0.174,0,0.63079983,5137.864615023136,0,"(0.604, 0.77]",0.46278986
38,Employed,17.5,46274,570,1.1,566,20252,1,3,0,Personal Loan,Debt Consolidation,67700,15.41,0.438,1.463,0.488,0,0.08704818,2651.922815926373,1,"(0.0578, 0.202]",0.09575752
18,Employed,0.0,25523,620,0.5,126,9912,0,0,0,Personal Loan,Debt Consolidation,46200,14.12,0.388,1.81,0.603,0,0.2395734,4980.7310731709,1,"(0.202, 0.372]",0.19871205
29,Employed,4.4,52651,681,9.5,1121,10107,0,1,0,Personal Loan,Education,52200,11.28,0.192,0.991,0.33,1,0.8133763,19106.20946288109,0,"(0.77, 0.839]",0.586029
21,Employed,2.6,15000,565,2.1,53,917,0,1,0,Personal Loan,Home Improvement,4300,15.92,0.061,0.287,0.096,0,0.19845523,384.01086889207363,1,"(0.0578, 0.202]",0.17095727
23,Self-Employed,1.0,68984,665,1.9,60,18614,0,0,0,Personal Loan,Debt Consolidation,26600,12.5,0.27,0.386,0.129,1,0.67330253,8059.431298971177,0,"(0.604, 0.77]",0.49147922
23,Employed,4.4,33220,642,2.4,198,10530,0,1,0,Personal Loan,Business,19400,14.42,0.317,0.584,0.195,0,0.46701083,4077.004509866238,0,"(0.372, 0.604]",0.35223228
27,Employed,7.4,15508,648,0.1,13,2887,0,0,0,Personal Loan,Home Improvement,18300,13.08,0.186,1.18,0.393,0,0.36204225,2981.4179143309593,1,"(0.202, 0.372]",0.2813785
24,Employed,4.1,68762,628,0.3,353,5741,0,1,0,Personal Loan,Home Improvement,30600,13.34,0.083,0.445,0.148,1,0.46524525,6406.427049636841,0,"(0.372, 0.604]",0.35104054
28,Employed,5.8,31733,679,2.2,523,4070,0,1,0,Personal Loan,Medical,54100,11.59,0.128,1.705,0.568,0,0.63049805,15349.475067257883,0,"(0.604, 0.77]",0.4625862
35,Student,0.5,29294,518,6.9,539,10293,0,0,0,Personal Loan,Business,5400,15.46,0.351,0.184,0.061,0,0.268156,651.6190606355667,1,"(0.202, 0.372]",0.21800528
41,Employed,17.7,35040,678,22.7,11578,8437,0,0,0,Personal Loan,Education,3100,11.21,0.241,0.088,0.029,1,0.8161948,1138.59170794487,0,"(0.77, 0.839]",0.58793145
29,Student,1.0,23945,654,1.3,638,5970,0,0,0,Personal Loan,Debt Consolidation,43200,11.57,0.249,1.804,0.601,0,0.5270885,10246.600885391235,0,"(0.372, 0.604]",0.39278474
18,Employed,0.0,15000,606,1.2,308,5230,0,0,0,Personal Loan,Home Improvement,14300,13.05,0.349,0.953,0.318,1,0.36847192,2371.1168083548546,1,"(0.202, 0.372]",0.28571853
18,Employed,0.0,15000,594,1.8,38,2053,0,2,0,Personal Loan,Home Improvement,26300,15.44,0.137,1.753,0.584,0,0.08929461,1056.801737844944,1,"(0.0578, 0.202]",0.097273864
34,Employed,4.5,22159,559,0.4,132,5479,0,1,2,Personal Loan,Medical,35600,16.25,0.247,1.607,0.536,0,0.13174015,2110.477248430252,1,"(0.0578, 0.202]",0.1259246
18,Employed,0.0,25467,730,0.3,4,7044,0,0,0,Personal Loan,Debt Consolidation,6800,10.81,0.277,0.267,0.089,0,0.74620783,2283.3959698677063,0,"(0.604, 0.77]",0.5406903
51,Employed,26.7,48757,625,27.1,18616,17218,0,0,0,Personal Loan,Debt Consolidation,35000,13.81,0.353,0.718,0.239,1,0.6065328,9552.891790866852,0,"(0.604, 0.77]",0.44640964
52,Employed,6.7,66477,645,27.4,6817,43649,0,0,0,Personal Loan,Debt Consolidation,3900,13.49,0.657,0.059,0.02,0,0.2848874,499.97739270329475,1,"(0.202, 0.372]",0.22929898
30,Employed,9.9,32296,590,6.3,9669,1669,0,1,0,Personal Loan,Medical,50400,16.63,0.052,1.561,0.52,0,0.2365711,5365.432623624802,1,"(0.202, 0.372]",0.1966855
52,Employed,17.8,29234,560,0.6,10,7751,0,2,0,Personal Loan,Business,29000,15.35,0.265,0.992,0.331,0,0.13917288,1816.206108033657,1,"(0.0578, 0.202]",0.13094169
34,Self-Employed,6.1,48120,639,6.0,1188,4728,0,0,0,Personal Loan,Education,13100,13.21,0.098,0.272,0.091,1,0.62075764,3659.3662843108177,0,"(0.604, 0.77]",0.45601138
45,Employed,0.7,53721,741,21.5,889,22043,0,1,0,Personal Loan,Business,67300,9.63,0.41,1.253,0.418,0,0.716769,21707.348560094837,0,"(0.604, 0.77]",0.52081907
27,Self-Employed,3.9,54020,572,6.0,3424,22638,1,3,0,Personal Loan,Debt Consolidation,94500,15.16,0.419,1.749,0.583,0,0.123664804,5258.845781721175,1,"(0.0578, 0.202]",0.12047374
47,Self-Employed,9.1,94369,709,3.4,5448,15244,0,0,0,Personal Loan,Business,3900,9.69,0.162,0.041,0.014,1,0.784775,1377.2801578044891,0,"(0.77, 0.839]",0.56672317
37,Employed,4.6,17898,539,5.2,2714,3300,0,0,1,Personal Loan,Education,3300,16.98,0.184,0.184,0.061,1,0.33533514,497.97267615795135,1,"(0.202, 0.372]",0.2633512
37,Employed,7.7,72032,649,11.2,851,26945,0,0,0,Personal Loan,Business,29900,13.5,0.374,0.415,0.138,0,0.54361653,7314.360455274582,0,"(0.372, 0.604]",0.40394115
21,Employed,1.5,15000,523,1.3,224,2327,0,1,0,Personal Loan,Education,23800,15.92,0.155,1.587,0.529,0,0.13622676,1458.9885820448399,1,"(0.0578, 0.202]",0.12895307
31,Employed,1.9,44562,675,2.2,1370,15372,0,0,0,Personal Loan,Education,68000,12.45,0.345,1.526,0.509,0,0.59194994,18113.668155670166,0,"(0.372, 0.604]",0.43656623
34,Self-Employed,1.1,83182,697,15.7,552,33201,0,0,0,Personal Loan,Business,68500,11.11,0.399,0.823,0.274,0,0.6961953,21460.220257937908,0,"(0.604, 0.77]",0.50693184
38,Employed,0.9,77132,678,2.5,585,6991,0,0,0,Personal Loan,Medical,53000,12.3,0.091,0.687,0.229,0,0.6407367,15281.570273637773,0,"(0.604, 0.77]",0.46949726
18,Self-Employed,1.0,65283,665,0.0,0,14319,0,1,0,Personal Loan,Business,100000,12.1,0.219,1.532,0.511,0,0.5267824,23705.20770549774,0,"(0.372, 0.604]",0.3925781
21,Student,1.7,34188,610,2.5,25,15735,0,3,0,Personal Loan,Business,21500,13.73,0.46,0.629,0.21,0,0.26418307,2555.9712432324886,1,"(0.202, 0.372]",0.21532357
46,Self-Employed,5.2,31457,632,25.3,15360,425,0,2,1,Personal Loan,Business,61600,14.98,0.014,1.958,0.653,0,0.47370163,13131.00907444954,0,"(0.372, 0.604]",0.35674858
28,Employed,2.4,30623,625,9.2,5871,18229,0,0,0,Personal Loan,Business,13700,14.87,0.595,0.447,0.149,0,0.28483617,1756.0150068998337,1,"(0.202, 0.372]",0.22926441
18,Employed,0.0,24663,586,0.9,30,13148,0,0,1,Personal Loan,Debt Consolidation,27100,15.16,0.533,1.099,0.366,0,0.07584067,924.8769327253104,1,"(0.0578, 0.202]",0.08819245
33,Self-Employed,10.3,65813,577,3.6,132,10170,0,2,1,Personal Loan,Education,76400,15.28,0.155,1.161,0.387,0,0.1521961,5232.501725256443,1,"(0.0578, 0.202]",0.13973236
18,Employed,0.0,27293,554,1.2,155,3972,1,0,0,Personal Loan,Business,17700,16.29,0.146,0.649,0.216,0,0.13011448,1036.3618399947882,1,"(0.0578, 0.202]",0.12482727
48,Self-Employed,20.4,38608,614,5.3,15397,2108,0,1,0,Personal Loan,Personal,11000,14.77,0.055,0.285,0.095,1,0.5571487,2757.886040210724,0,"(0.372, 0.604]",0.41307533
25,Self-Employed,2.3,30610,515,5.0,71,11632,0,0,0,Personal Loan,Education,29300,15.86,0.38,0.957,0.319,0,0.24301817,3204.194508567453,1,"(0.202, 0.372]",0.20103726
37,Employed,18.8,26675,645,12.8,459,2378,0,0,0,Personal Loan,Education,7500,13.9,0.089,0.281,0.094,1,0.6386228,2155.352018773556,0,"(0.604, 0.77]",0.4680704
32,Self-Employed,5.8,91996,682,2.4,619,7803,0,1,0,Personal Loan,Education,100000,11.87,0.085,1.087,0.362,1,0.6523438,29355.47143220902,0,"(0.604, 0.77]",0.47733206
18,Employed,0.0,36311,619,1.8,31,931,0,0,0,Personal Loan,Education,61700,14.71,0.026,1.699,0.566,0,0.32090113,8909.819754213095,1,"(0.202, 0.372]",0.25360826
22,Employed,3.4,19020,669,0.8,16,3751,0,0,0,Personal Loan,Education,33600,11.25,0.197,1.767,0.589,1,0.6489921,9812.760872840881,0,"(0.604, 0.77]",0.4750697
23,Student,1.5,15000,578,2.6,114,3710,0,1,1,Personal Loan,Personal,25900,15.09,0.247,1.727,0.576,0,0.10144707,1182.3655793443322,1,"(0.0578, 0.202]",0.10547677
43,Self-Employed,19.4,31989,776,24.4,5449,5632,0,0,0,Personal Loan,Home Improvement,25200,9.33,0.176,0.788,0.263,1,0.8384834,9508.401678800583,0,"(0.77, 0.839]",0.60297626
43,Employed,20.6,15453,704,7.1,25,6579,0,1,0,Personal Loan,Personal,22700,10.44,0.426,1.469,0.49,1,0.7632756,7796.860492229462,0,"(0.604, 0.77]",0.55221105
32,Employed,11.8,33843,668,4.3,80,8381,0,0,0,Personal Loan,Business,10500,12.73,0.248,0.31,0.103,1,0.725163,3426.395094394684,0,"(0.604, 0.77]",0.52648497
18,Employed,0.0,16000,499,1.0,26,3971,0,1,0,Personal Loan,Medical,30000,15.88,0.248,1.875,0.625,0,0.09512925,1284.2448949813843,1,"(0.0578, 0.202]",0.10121224
39,Self-Employed,6.4,30526,641,17.9,4330,20210,0,0,0,Personal Loan,Home Improvement,1200,14.07,0.662,0.039,0.013,0,0.2848874,153.83919775485992,1,"(0.202, 0.372]",0.22929898
48,Self-Employed,6.1,55842,665,5.7,146,4612,0,0,0,Personal Loan,Personal,78100,11.36,0.083,1.399,0.466,1,0.7567303,26595.287028551105,0,"(0.604, 0.77]",0.547793
36,Employed,1.2,44465,628,9.4,20734,12147,0,2,0,Personal Loan,Debt Consolidation,76000,13.73,0.273,1.709,0.57,0,0.41237378,14103.18331718445,0,"(0.372, 0.604]",0.3153523
34,Employed,9.1,17339,627,12.0,358,2757,0,1,0,Personal Loan,Education,19900,14.34,0.159,1.148,0.383,1,0.57566345,5155.06617128849,0,"(0.372, 0.604]",0.4255728
49,Employed,5.4,52009,663,3.0,86,7879,0,0,0,Personal Loan,Personal,57000,12.47,0.151,1.096,0.365,1,0.63696367,16338.118019700052,0,"(0.604, 0.77]",0.46695048
47,Employed,20.9,63684,605,26.0,45100,23513,0,1,0,Personal Loan,Personal,49000,14.34,0.369,0.769,0.256,1,0.56564146,12472.394254803658,0,"(0.372, 0.604]",0.41880798
27,Employed,5.4,37008,570,3.6,468,11793,0,1,2,Personal Loan,Medical,34500,16.72,0.319,0.932,0.311,0,0.17704079,2748.55819568038,1,"(0.0578, 0.202]",0.15650253
30,Employed,0.7,37014,771,0.0,0,25433,0,1,0,Personal Loan,Education,37200,9.92,0.687,1.005,0.335,0,0.15186729,2542.2583571076393,1,"(0.0578, 0.202]",0.13951042
18,Employed,0.0,15000,581,0.7,56,1814,0,1,0,Personal Loan,Personal,25600,16.59,0.121,1.707,0.569,0,0.09512925,1095.8889770507812,1,"(0.0578, 0.202]",0.10121224
41,Self-Employed,6.6,125867,594,4.9,295,10139,0,1,0,Personal Loan,Education,67300,15.89,0.081,0.535,0.178,0,0.24385953,7385.285850763321,1,"(0.202, 0.372]",0.20160517
31,Employed,2.0,76110,656,10.9,781,12915,0,1,1,Personal Loan,Personal,100000,11.48,0.17,1.314,0.438,0,0.7304439,32869.97526884079,0,"(0.604, 0.77]",0.5300496
37,Employed,5.4,45286,702,18.5,16203,21760,0,0,0,Personal Loan,Debt Consolidation,25100,10.04,0.481,0.554,0.185,0,0.6970882,7873.611015379429,0,"(0.604, 0.77]",0.5075345
47,Employed,14.2,57143,693,8.5,848,9635,0,0,0,Personal Loan,Education,82900,11.51,0.169,1.451,0.484,1,0.7846652,29271.93629086018,0,"(0.77, 0.839]",0.566649
34,Employed,11.5,88665,648,14.7,10679,2493,0,0,0,Personal Loan,Personal,100000,14.79,0.028,1.128,0.376,1,0.5468457,24608.055353164673,0,"(0.372, 0.604]",0.40612084
23,Employed,2.1,43641,691,0.8,19,23131,0,1,0,Personal Loan,Personal,62100,11.1,0.53,1.423,0.474,0,0.16739142,4677.753215432168,1,"(0.0578, 0.202]",0.1499892
32,Employed,2.2,35591,525,8.0,209,3872,0,1,0,Personal Loan,Home Improvement,33100,16.5,0.109,0.93,0.31,0,0.2589755,3857.4401593208313,1,"(0.202, 0.372]",0.21180846
31,Employed,0.5,53119,616,8.4,7009,12216,0,1,0,Personal Loan,Medical,66900,14.49,0.23,1.259,0.42,0,0.44612762,13430.672100037336,0,"(0.372, 0.604]",0.33813614
42,Self-Employed,2.8,27856,615,22.6,3041,3380,0,1,0,Personal Loan,Home Improvement,3800,13.75,0.121,0.136,0.045,1,0.6006118,1027.0461881160736,0,"(0.372, 0.604]",0.44241294
25,Self-Employed,1.9,74944,569,2.6,4859,24055,0,1,0,Personal Loan,Personal,43800,16.07,0.321,0.584,0.195,0,0.14475794,2853.17902430892,1,"(0.0578, 0.202]",0.13471161
60,Employed,0.1,40028,594,13.5,680,3986,1,0,1,Personal Loan,Personal,40000,15.72,0.1,0.999,0.333,0,0.16231266,2921.627819538117,1,"(0.0578, 0.202]",0.14656104
35,Employed,7.8,25539,677,15.9,235,10934,0,0,0,Personal Loan,Home Improvement,39500,12.49,0.428,1.547,0.516,1,0.70375466,12509.239143133163,0,"(0.604, 0.77]",0.51203436
37,Self-Employed,1.1,112973,624,10.2,6635,24399,0,1,0,Personal Loan,Business,100000,13.96,0.216,0.885,0.295,0,0.5172806,23277.626037597656,0,"(0.372, 0.604]",0.38616437
36,Employed,14.2,54846,729,14.9,207,10278,1,3,0,Personal Loan,Education,62300,10.95,0.187,1.136,0.379,0,0.50002635,14018.238589167595,0,"(0.372, 0.604]",0.3745178
42,Employed,18.1,39721,704,22.6,591,13874,0,0,0,Personal Loan,Education,25300,11.45,0.349,0.637,0.212,1,0.8384834,9546.133431494236,0,"(0.77, 0.839]",0.60297626
38,Employed,15.8,15000,700,9.6,712,8525,0,1,0,Personal Loan,Personal,2100,10.89,0.568,0.14,0.047,0,0.20190813,190.80317951738834,1,"(0.0578, 0.202]",0.17328799
37,Employed,15.8,55729,575,18.9,2623,7866,0,0,0,Personal Loan,Home Improvement,100000,16.12,0.141,1.794,0.598,0,0.24510993,11029.946878552437,1,"(0.202, 0.372]",0.2024492
37,Student,0.4,18492,662,6.8,1302,1275,0,0,1,Personal Loan,Business,5400,12.34,0.069,0.292,0.097,1,0.7679615,1866.1464500427246,0,"(0.604, 0.77]",0.55537397
27,Employed,2.6,28549,530,8.0,917,13791,0,1,0,Personal Loan,Business,12900,15.44,0.483,0.452,0.151,0,0.18892628,1096.71705275774,1,"(0.0578, 0.202]",0.16452524
36,Self-Employed,9.6,70955,589,14.9,54482,13401,0,3,0,Personal Loan,Business,7800,15.92,0.189,0.11,0.037,0,0.24666016,865.7771547138692,1,"(0.202, 0.372]",0.20349559
41,Employed,8.9,72049,637,0.6,1456,28520,0,0,0,Personal Loan,Personal,15500,14.28,0.396,0.215,0.072,1,0.38792428,2705.77187910676,1,"(0.372, 0.604]",0.2988489
38,Student,0.7,33498,637,7.7,1203,4804,0,1,0,Personal Loan,Home Improvement,18800,13.32,0.143,0.561,0.187,1,0.5141585,4349.780802726746,0,"(0.372, 0.604]",0.384057
18,Employed,0.0,15117,560,0.5,44,3375,0,0,0,Personal Loan,Medical,8100,15.23,0.223,0.536,0.179,0,0.13926528,507.62195996940136,1,"(0.0578, 0.202]",0.13100407
24,Employed,1.2,33634,521,5.4,3369,9637,0,1,2,Personal Loan,Education,6300,16.98,0.287,0.187,0.062,0,0.31735358,899.6973891556263,1,"(0.202, 0.372]",0.25121367
47,Employed,22.7,30312,689,2.2,92,6420,0,1,0,Personal Loan,Personal,58800,11.52,0.212,1.94,0.647,1,0.63049805,16682.978446483612,0,"(0.604, 0.77]",0.4625862
24,Employed,3.6,26483,674,4.1,238,3792,0,0,0,Personal Loan,Medical,41200,11.85,0.143,1.556,0.519,1,0.63696367,11809.306358098986,0,"(0.604, 0.77]",0.46695048
33,Employed,9.3,37783,685,14.7,1347,8511,0,0,0,Personal Loan,Medical,69200,12.44,0.225,1.832,0.611,1,0.7730994,24074.31601524353,0,"(0.77, 0.839]",0.5588421
30,Employed,2.8,72758,655,9.3,2851,25815,0,0,0,Personal Loan,Medical,48500,11.14,0.355,0.667,0.222,1,0.8036015,17538.6028110981,0,"(0.77, 0.839]",0.579431
41,Self-Employed,11.0,187416,652,16.2,840,28582,0,0,0,Personal Loan,Education,30100,11.12,0.153,0.161,0.054,1,0.81302416,11012.412291169167,0,"(0.77, 0.839]",0.5857913
26,Employed,4.2,45484,658,6.1,27,15789,0,2,0,Personal Loan,Education,75900,11.11,0.347,1.669,0.556,1,0.73088664,24963.433126509193,0,"(0.604, 0.77]",0.5303484
34,Employed,8.1,44197,552,2.9,24,8145,0,0,0,Personal Loan,Medical,80400,16.17,0.184,1.819,0.606,0,0.13769147,4981.677312254906,1,"(0.0578, 0.202]",0.12994173
22,Employed,2.6,37671,593,2.2,4453,6160,0,2,1,Personal Loan,Medical,31900,16.24,0.164,0.847,0.282,0,0.14915833,2141.1678095161915,1,"(0.0578, 0.202]",0.13768187
37,Employed,18.8,16220,619,6.7,484,7868,0,0,0,Personal Loan,Home Improvement,7400,14.29,0.485,0.456,0.152,0,0.40041623,1333.3860298991203,0,"(0.372, 0.604]",0.30728096
38,Employed,6.7,32475,736,9.2,36,13654,0,0,0,Personal Loan,Home Improvement,61000,10.52,0.42,1.878,0.626,1,0.7686565,21099.620711803436,0,"(0.604, 0.77]",0.5558431
18,Employed,0.0,46914,546,0.5,115,12385,1,1,1,Personal Loan,Personal,90300,16.74,0.264,1.925,0.642,0,0.09199949,3738.399419970811,1,"(0.0578, 0.202]",0.09909965
21,Employed,0.5,29006,604,1.9,111,5228,0,1,0,Personal Loan,Business,55300,14.71,0.18,1.907,0.636,0,0.27120185,6748.858011960984,1,"(0.202, 0.372]",0.22006124
50,Employed,10.2,38196,678,28.7,10689,14567,0,0,0,Personal Loan,Education,70100,11.87,0.381,1.835,0.612,1,0.74145097,23389.070703685287,0,"(0.604, 0.77]",0.53747934
24,Employed,4.5,43632,655,2.2,139,12174,0,0,1,Personal Loan,Debt Consolidation,75300,12.43,0.279,1.726,0.575,0,0.63696367,21583.51380497217,0,"(0.604, 0.77]",0.46695048
36,Employed,9.3,28513,516,6.1,849,18601,1,0,1,Personal Loan,Business,5100,15.74,0.652,0.179,0.06,0,0.111217916,255.24511724710464,1,"(0.0578, 0.202]",0.112072095
29,Employed,7.2,21904,632,6.0,163,13702,0,2,0,Personal Loan,Debt Consolidation,16500,13.51,0.626,0.753,0.251,0,0.22609265,1678.7379372864962,1,"(0.202, 0.372]",0.18961254
37,Self-Employed,3.9,44843,611,14.3,2917,18732,0,1,0,Personal Loan,Personal,60200,13.62,0.418,1.342,0.447,0,0.4434297,12012.51080274582,0,"(0.372, 0.604]",0.33631504
28,Employed,9.8,38149,645,1.7,1,26687,0,0,1,Personal Loan,Personal,21400,14.75,0.7,0.561,0.187,0,0.25925276,2496.6040483117104,1,"(0.202, 0.372]",0.2119956
30,Employed,4.0,54152,721,3.2,185,19449,0,0,0,Personal Loan,Debt Consolidation,45600,10.61,0.359,0.842,0.281,1,0.78036255,16013.039453029633,0,"(0.77, 0.839]",0.5637447
25,Employed,0.7,38321,641,4.9,172,8193,0,0,0,Personal Loan,Home Improvement,62400,13.52,0.214,1.628,0.543,0,0.30122617,8458.430821895601,1,"(0.202, 0.372]",0.24032766
36,Employed,15.8,15000,637,14.8,983,2165,0,0,0,Personal Loan,Medical,14700,14.51,0.144,0.98,0.327,1,0.6046284,3999.6167609095573,0,"(0.604, 0.77]",0.44512415
29,Self-Employed,5.8,77219,568,6.9,11186,10658,0,0,0,Personal Loan,Business,66100,15.24,0.138,0.856,0.285,0,0.26946092,8015.114961862564,1,"(0.202, 0.372]",0.2188861
48,Employed,7.2,73748,761,4.7,462,57625,0,0,0,Personal Loan,Business,8400,8.91,0.781,0.114,0.038,0,0.21227576,802.4023666977882,1,"(0.202, 0.372]",0.18028614
50,Employed,6.1,45837,559,20.9,656,1877,0,0,1,Personal Loan,Home Improvement,68400,15.54,0.041,1.492,0.497,0,0.24732065,7612.529668807984,1,"(0.202, 0.372]",0.20394143
21,Student,1.8,24768,692,2.3,216,8313,0,0,0,Personal Loan,Business,40200,11.68,0.336,1.623,0.541,0,0.55857986,10104.709705710411,0,"(0.372, 0.604]",0.4140414
19,Employed,0.9,20098,607,0.3,53,3078,0,0,0,Personal Loan,Personal,28700,13.34,0.153,1.428,0.476,1,0.27674243,3574.1284646093845,1,"(0.202, 0.372]",0.22380114
18,Employed,0.0,15820,610,1.9,20,2456,0,1,0,Personal Loan,Personal,31300,13.72,0.155,1.979,0.66,0,0.27120185,3819.8780429363255,1,"(0.202, 0.372]",0.22006124
42,Self-Employed,13.4,94074,736,6.1,1526,24025,0,1,0,Personal Loan,Debt Consolidation,100000,11.06,0.255,1.063,0.354,1,0.8191901,36863.55382204056,0,"(0.77, 0.839]",0.5899533
49,Employed,9.9,100021,766,2.0,302,20045,0,0,0,Personal Loan,Home Improvement,16600,8.18,0.2,0.166,0.055,1,0.77927786,5821.205622553826,0,"(0.77, 0.839]",0.56301254
57,Employed,29.8,89177,700,16.3,4970,28157,0,0,0,Personal Loan,Personal,100000,10.07,0.316,1.121,0.374,1,0.82519376,37133.71932506561,0,"(0.77, 0.839]",0.59400576
